id;valor_total;area_util;quartos;vagas;valor_condominio;suites;banheiros;piscina;academia;quadra;link;bairro;qtd_dados_bairro;media_idh;expectativa_vida;renda_percapita;estacao_prox;linha_prox;dist;lat;lon
625;210000;50;2;1;;0;2;0;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-50m2-venda-RS210000-id-2570032928/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6343,883027";"-23,4717272";"-46,687446"
626;225000;50;2;1;426;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-50m2-venda-RS225000-id-2615949028/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6411,65422";"-23,4717149";"-46,6894013"
627;235900;52;2;1;380;0;1;0;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-52m2-venda-RS235900-id-2594239991/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6343,883027";"-23,4717272";"-46,687446"
628;219990;49;2;1;350;0;1;0;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-49m2-venda-RS219990-id-2611361776/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6575,629865";"-23,4703331";"-46,6899783"
629;235000;48;2;1;515;0;1;0;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-48m2-venda-RS235000-id-2615831822/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6411,65422";"-23,4717149";"-46,6894013"
630;245000;50;2;1;470;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-50m2-venda-RS245000-id-2616365003/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6227,41073";"-23,4723282";"-46,6857573"
631;222000;47;2;1;520;0;1;0;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-47m2-venda-RS222000-id-2565448938/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6575,629865";"-23,4703331";"-46,6899783"
632;235000;48;2;1;515;0;1;0;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-48m2-venda-RS235000-id-2616623920/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6343,883027";"-23,4717272";"-46,687446"
633;250000;48;2;1;325;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-48m2-venda-RS250000-id-1055725475/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6575,629865";"-23,4703331";"-46,6899783"
634;240000;50;2;1;494;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-50m2-venda-RS240000-id-2574376818/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6575,629865";"-23,4703331";"-46,6899783"
635;225000;50;2;1;435;0;1;0;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-50m2-venda-RS225000-id-2486596691/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6343,883027";"-23,4717272";"-46,687446"
636;261000;50;2;1;560;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-50m2-venda-RS261000-id-2616125416/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6343,883027";"-23,4717272";"-46,687446"
637;250000;50;2;1;535;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-50m2-venda-RS250000-id-2616305899/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6575,629865";"-23,4703331";"-46,6899783"
638;261000;50;2;1;560;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-50m2-venda-RS261000-id-2616121601/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6343,883027";"-23,4717272";"-46,687446"
639;235000;48;2;1;515;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-48m2-venda-RS235000-id-2585518306/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6575,629865";"-23,4703331";"-46,6899783"
640;324990;48;2;2;550;0;1;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-48m2-venda-RS324990-id-2611361774/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6575,629865";"-23,4703331";"-46,6899783"
641;235000;52;2;1;400;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-52m2-venda-RS235000-id-2539135436/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6227,41073";"-23,4723282";"-46,6857573"
644;210000;48;2;1;480;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-48m2-venda-RS210000-id-2593165567/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6411,65422";"-23,4717149";"-46,6894013"
645;265000;46;2;1;400;1;1;1;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-46m2-venda-RS265000-id-2552893727/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6373,260476";"-23,4693207";"-46,6783243"
646;285000;43;2;1;470;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-43m2-venda-RS285000-id-2567197761/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6575,629865";"-23,4703331";"-46,6899783"
647;220000;50;2;1;480;0;1;0;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-50m2-venda-RS220000-id-2527485481/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6411,65422";"-23,4717149";"-46,6894013"
648;215000;48;2;1;;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-48m2-venda-RS215000-id-2608904723/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6575,629865";"-23,4703331";"-46,6899783"
650;250000;48;2;1;533;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-48m2-venda-RS250000-id-2607922028/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6411,65422";"-23,4717149";"-46,6894013"
652;238000;50;2;1;515;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-50m2-venda-RS238000-id-2574377473/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6575,629865";"-23,4703331";"-46,6899783"
655;270000;41;2;1;400;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-41m2-venda-RS270000-id-2568584284/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6575,629865";"-23,4703331";"-46,6899783"
656;235000;50;2;1;515;0;1;0;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-50m2-venda-RS235000-id-2558198770/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6411,65422";"-23,4717149";"-46,6894013"
657;249900;50;2;1;480;0;1;0;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-50m2-venda-RS249900-id-2591230398/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6343,883027";"-23,4717272";"-46,687446"
672;415000;57;2;1;409;1;2;1;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-freguesia-do-o-zona-norte-sao-paulo-com-garagem-57m2-venda-RS415000-id-2603907086/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6249,313983";"-23,4736155";"-46,6903328"
686;230000;52;2;1;457;0;1;0;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-freguesia-do-o-zona-norte-sao-paulo-com-garagem-52m2-venda-RS230000-id-2534243923/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6227,41073";"-23,4723282";"-46,6857573"
687;220000;50;2;1;350;0;1;0;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-freguesia-do-o-zona-norte-sao-paulo-com-garagem-50m2-venda-RS220000-id-2572451808/;BRASILANDIA;29;"0,752176471";"75,87823529";"816,4782353";PALMEIRAS-BARRA FUNDA;VERMELHA;"6201,245863";"-23,4729863";"-46,687124"
68;325000;49;2;1;480;0;1;0;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-butanta-zona-oeste-sao-paulo-com-garagem-49m2-venda-RS325000-id-2616826026/;BUTANTA;7;"0,8785";"79,82125";"2700,02375";SÃO PAULO-MORUMBI;AMARELA;"2268,698292";"-23,581041";"-46,745528"
69;680000;95;3;2;780;2;3;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-butanta-zona-oeste-sao-paulo-com-garagem-95m2-venda-RS680000-id-2616726414/;BUTANTA;7;"0,8785";"79,82125";"2700,02375";SÃO PAULO-MORUMBI;AMARELA;"1772,784844";"-23,5851635";"-46,7414046"
71;526500;45;1;1;500;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-butanta-zona-oeste-sao-paulo-com-garagem-45m2-venda-RS526500-id-2616322794/;BUTANTA;7;"0,8785";"79,82125";"2700,02375";BUTANTÃ;AMARELA;"298,1505448";"-23,5747435";"-46,708226"
73;505000;53;2;1;448;0;1;1;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-butanta-zona-oeste-sao-paulo-com-garagem-53m2-venda-RS505000-id-2592053915/;BUTANTA;7;"0,8785";"79,82125";"2700,02375";SÃO PAULO-MORUMBI;AMARELA;"1457,675493";"-23,5757034";"-46,7323238"
74;590000;32;1;1;532;0;1;1;1;0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-butanta-zona-oeste-sao-paulo-com-garagem-32m2-venda-RS590000-id-2616463902/;BUTANTA;7;"0,8785";"79,82125";"2700,02375";BUTANTÃ;AMARELA;"200,468028";"-23,5702838";"-46,7081451"
76;783000;60;2;1;900;1;2;1;1;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-butanta-zona-oeste-sao-paulo-com-garagem-60m2-venda-RS783000-id-2615714481/;BUTANTA;7;"0,8785";"79,82125";"2700,02375";BUTANTÃ;AMARELA;"162,4611247";"-23,5706141";"-46,7087483"
77;670000;95;3;2;800;2;3;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-butanta-zona-oeste-sao-paulo-com-garagem-95m2-venda-RS670000-id-2609259185/;BUTANTA;7;"0,8785";"79,82125";"2700,02375";SÃO PAULO-MORUMBI;AMARELA;"1772,784844";"-23,5851635";"-46,7414046"
86;700000;96;3;2;800;2;3;1;1;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-butanta-zona-oeste-sao-paulo-com-garagem-96m2-venda-RS700000-id-2574603800/;BUTANTA;7;"0,8785";"79,82125";"2700,02375";BUTANTÃ;AMARELA;"1031,955485";"-23,5757292";"-46,7177973"
87;395000;74;3;1;610;1;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-butanta-zona-oeste-sao-paulo-com-garagem-74m2-venda-RS395000-id-2568588586/;BUTANTA;7;"0,8785";"79,82125";"2700,02375";BUTANTÃ;AMARELA;"1591,278118";"-23,5634872";"-46,7210095"
88;648000;95;3;2;600;1;3;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-butanta-zona-oeste-sao-paulo-com-garagem-95m2-venda-RS648000-id-2608691880/;BUTANTA;7;"0,8785";"79,82125";"2700,02375";BUTANTÃ;AMARELA;"1031,955485";"-23,5757292";"-46,7177973"
91;492900;42;2;1;500;0;1;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-butanta-zona-oeste-sao-paulo-com-garagem-42m2-venda-RS492900-id-2616815530/;BUTANTA;7;"0,8785";"79,82125";"2700,02375";BUTANTÃ;AMARELA;"298,1505448";"-23,5747435";"-46,708226"
93;730000;95;3;2;670;2;3;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-butanta-zona-oeste-sao-paulo-com-garagem-95m2-venda-RS730000-id-2560539429/;BUTANTA;7;"0,8785";"79,82125";"2700,02375";SÃO PAULO-MORUMBI;AMARELA;"1772,784844";"-23,5851635";"-46,7414046"
94;700000;95;3;2;780;2;4;1;0;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-butanta-zona-oeste-sao-paulo-com-garagem-95m2-venda-RS700000-id-2611514573/;BUTANTA;7;"0,8785";"79,82125";"2700,02375";SÃO PAULO-MORUMBI;AMARELA;"1772,784844";"-23,5851635";"-46,7414046"
110;290000;75;2;1;350;1;1;0;1;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-sonia-zona-oeste-sao-paulo-com-garagem-75m2-venda-RS290000-id-2611516810/;BUTANTA;7;"0,8785";"79,82125";"2700,02375";BUTANTÃ;AMARELA;"373,0339736";"-23,5728806";"-46,7049582"
174;259900;40;2;0;185;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-raposo-tavares-zona-oeste-sao-paulo-40m2-venda-RS259900-id-2550025601/;BUTANTA;7;"0,8785";"79,82125";"2700,02375";SÃO PAULO-MORUMBI;AMARELA;"3233,678432";"-23,5858908";"-46,7557678"
181;299900;50;2;0;250;0;1;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-raposo-tavares-zona-oeste-sao-paulo-50m2-venda-RS299900-id-2523876776/;BUTANTA;7;"0,8785";"79,82125";"2700,02375";BUTANTÃ;AMARELA;"475,6443151";"-23,5734981";"-46,7128951"
187;699000;104;3;2;1000;2;3;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-raposo-tavares-zona-oeste-sao-paulo-com-garagem-104m2-venda-RS699000-id-2566014913/;BUTANTA;7;"0,8785";"79,82125";"2700,02375";BUTANTÃ;AMARELA;"475,6443151";"-23,5734981";"-46,7128951"
414;350000;61;2;2;670;0;2;0;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-casa-verde-zona-norte-sao-paulo-com-garagem-61m2-venda-RS350000-id-2567926945/;CACHOEIRINHA;5;"0,7728125";"75,9165625";"1062,019375";SANTANA;AZUL;"4174,055947";"-23,4810521";"-46,6585347"
642;298000;55;2;1;;0;1;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-brasilandia-zona-norte-sao-paulo-com-garagem-55m2-venda-RS298000-id-2539137323/;CACHOEIRINHA;5;"0,7728125";"75,9165625";"1062,019375";SANTANA;AZUL;"6090,056823";"-23,4666449";"-46,6701103"
667;345000;52;2;1;360;0;1;1;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-freguesia-do-o-zona-norte-sao-paulo-com-garagem-52m2-venda-RS345000-id-1466875505/;CACHOEIRINHA;5;"0,7728125";"75,9165625";"1062,019375";SANTANA;AZUL;"4498,746594";"-23,475719";"-46,6580196"
1100;338000;64;3;1;545;0;1;0;0;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-tremembe-zona-norte-sao-paulo-com-garagem-64m2-venda-RS338000-id-2607786397/;CACHOEIRINHA;5;"0,7728125";"75,9165625";"1062,019375";AYRTON SENNA-JARDIM SÃO PAULO;AZUL;"5409,637797";"-23,4680465";"-46,6632249"
1905;272000;56;2;1;486;0;1;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-mandaqui-zona-norte-sao-paulo-com-garagem-56m2-venda-RS272000-id-2611264712/;CACHOEIRINHA;5;"0,7728125";"75,9165625";"1062,019375";AYRTON SENNA-JARDIM SÃO PAULO;AZUL;"4299,156994";"-23,4725354";"-46,6534762"
1906;350000;50;2;1;421;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-mandaqui-zona-norte-sao-paulo-com-garagem-50m2-venda-RS350000-id-2473923390/;CACHOEIRINHA;5;"0,7728125";"75,9165625";"1062,019375";AYRTON SENNA-JARDIM SÃO PAULO;AZUL;"4343,198817";"-23,4706271";"-46,6526734"
757;340000;67;2;1;220;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-67m2-venda-RS340000-id-2616828114/;CAMBUCI;3;"0,819333333";"79,63333333";"1615,5";BRÁS;VERMELHA;"2078,966566";"-23,5661271";"-46,6110623"
1469;459000;56;2;1;448;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-mooca-zona-leste-sao-paulo-com-garagem-56m2-venda-RS459000-id-2616354007/;CAMBUCI;3;"0,819333333";"79,63333333";"1615,5";BRÁS;VERMELHA;"956,7456566";"-23,556042";"-46,6194696"
1477;430000;64;2;1;329;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-mooca-zona-leste-sao-paulo-com-garagem-64m2-venda-RS430000-id-2518687975/;CAMBUCI;3;"0,819333333";"79,63333333";"1615,5";PEDRO II;VERMELHA;"912,170472";"-23,5555497";"-46,61979"
2149;470000;64;2;2;600;1;2;1;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-liberdade-centro-sao-paulo-com-garagem-64m2-venda-RS470000-id-2615952522/;CAMBUCI;3;"0,819333333";"79,63333333";"1615,5";PEDRO II;VERMELHA;"1106,662992";"-23,5586693";"-46,621208"
1915;2050000;145;4;2;1450;2;5;0;0;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-145m2-venda-RS2050000-id-2551540408/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";EUCALIPTOS;LILAS;"660,9185733";"-23,6104924";"-46,6757244"
1916;2500000;276;4;3;3117;2;4;1;0;1;https://www.vivareal.com.br/imovel/apartamento-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-276m2-venda-RS2500000-id-2616515919/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";CAMPO BELO;LILAS;"1127,418966";"-23,6220296";"-46,6720199"
1917;720000;42;1;1;790;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-42m2-venda-RS720000-id-2615430745/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";EUCALIPTOS;LILAS;"1909,759919";"-23,6269647";"-46,664802"
1918;2454460;143;4;2;1287;3;5;0;0;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-143m2-venda-RS2454460-id-2616711516/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";CAMPO BELO;LILAS;"264,3137473";"-23,619656";"-46,6800789"
1919;1780000;178;4;3;2679;3;4;0;0;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-178m2-venda-RS1780000-id-2616064228/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";CAMPO BELO;LILAS;"827,4336496";"-23,6221782";"-46,6752217"
1920;789980;70;3;1;1030;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-70m2-venda-RS789980-id-2616784101/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";CAMPO BELO;LILAS;"648,8095062";"-23,6208922";"-46,676549"
1922;960000;74;4;1;495;1;3;0;0;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-74m2-venda-RS960000-id-2559619837/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";CAMPO BELO;LILAS;"496,4592633";"-23,62337";"-46,6838604"
1923;1430000;222;3;3;3382;2;4;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-222m2-venda-RS1430000-id-2616064930/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";CAMPO BELO;LILAS;"1129,535833";"-23,6208342";"-46,6716853"
1924;1450000;178;3;2;;2;3;1;0;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-178m2-venda-RS1450000-id-2615081409/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";EUCALIPTOS;LILAS;"1054,189946";"-23,6195546";"-46,6672557"
1925;1650000;178;3;3;3040;3;3;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-178m2-venda-RS1650000-id-2616506830/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";CAMPO BELO;LILAS;"827,4336496";"-23,6221782";"-46,6752217"
1926;795000;75;2;1;600;1;2;1;1;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-75m2-venda-RS795000-id-2563506296/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";EUCALIPTOS;LILAS;"547,6958626";"-23,6148857";"-46,6710213"
1927;2400000;260;4;3;2600;3;5;1;0;1;https://www.vivareal.com.br/imovel/apartamento-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-260m2-venda-RS2400000-id-2497567747/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";CAMPO BELO;LILAS;"403,3208111";"-23,6178977";"-46,6788314"
1928;898000;77;2;1;600;2;2;1;1;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-77m2-venda-RS898000-id-2554635311/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";CAMPO BELO;LILAS;"583,6498144";"-23,6242706";"-46,6833206"
1929;2700000;270;4;4;3567;4;6;1;1;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-270m2-venda-RS2700000-id-2511028876/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";CAMPO BELO;LILAS;"819,994333";"-23,6180022";"-46,6746271"
1930;3600000;252;4;5;3050;4;6;0;0;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-252m2-venda-RS3600000-id-2616516896/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";CAMPO BELO;LILAS;"1127,418966";"-23,6220296";"-46,6720199"
1931;2280000;240;4;3;3400;3;5;1;0;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-240m2-venda-RS2280000-id-2616514650/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";CAMPO BELO;LILAS;"1127,418966";"-23,6220296";"-46,6720199"
1932;1590000;124;3;2;1200;1;4;1;0;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-124m2-venda-RS1590000-id-2616009326/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";CAMPO BELO;LILAS;"1812,822129";"-23,629007";"-46,6684863"
1933;1670000;233;4;3;3300;2;5;1;0;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-233m2-venda-RS1670000-id-2615829269/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";CAMPO BELO;LILAS;"827,4336496";"-23,6221782";"-46,6752217"
1935;1850000;175;4;3;2400;3;5;0;0;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-175m2-venda-RS1850000-id-2616065210/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";EUCALIPTOS;LILAS;"847,1174454";"-23,6170739";"-46,6729311"
1936;1450000;120;2;2;990;1;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-120m2-venda-RS1450000-id-2614528553/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";CAMPO BELO;LILAS;"570,5451835";"-23,6212176";"-46,6775132"
1937;475000;70;2;0;980;0;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-campo-belo-zona-sul-sao-paulo-70m2-venda-RS475000-id-2616708808/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";EUCALIPTOS;LILAS;"1290,059247";"-23,6214261";"-46,66582"
1938;1300000;125;3;2;1893;1;3;1;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-125m2-venda-RS1300000-id-2502677905/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";EUCALIPTOS;LILAS;"791,978782";"-23,6173653";"-46,6690889"
1939;1500000;160;4;3;2900;1;4;0;0;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-160m2-venda-RS1500000-id-2616057123/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";CAMPO BELO;LILAS;"1644,508113";"-23,6273091";"-46,6691934"
1940;3200000;222;3;4;1000;3;5;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-222m2-venda-RS3200000-id-2522825600/;CAMPO BELO;6;"0,835363636";"78,77454545";"3852,116364";CAMPO BELO;LILAS;"1147,01565";"-23,625852";"-46,6741112"
